Customer ID,First Name,Last Name,Sales,Order Date,Stock
363,Gae,Bavridge,9268.95,03/11/2018,"Digital Realty Trust, Inc."
364,Dyann,La Croce,7720.69,18/03/2019,"Top Image Systems, Ltd."
365,Bobbee,Defraine,1731.78,02/10/2016,Silgan Holdings Inc.
366,Olva,McGilleghole,2094.02,18/08/2016,"Vantiv, Inc."
367,Tamar,Gimbrett,9987.18,26/03/2017,"Maiden Holdings, Ltd."
368,Lancelot,Ockleshaw,9785.26,08/12/2017,Verso Corporation
369,Marcus,Needham,6026.93,18/12/2017,Hubbell Inc
370,Maritsa,Harlin,8875.31,31/08/2016,Principal Real Estate Income Fund
371,Jay,Stapforth,1656.25,03/08/2017,"General Mills, Inc."
372,Minnaminnie,Wildgoose,4751.11,27/04/2019,First Trust Hong Kong AlphaDEX Fund
373,Andi,de Castelain,4623.14,03/04/2017,"MetLife, Inc."
374,Filip,Robet,3550.68,17/02/2017,BHP Billiton plc
375,Kai,Bleaden,8428.98,14/12/2016,Hudbay Minerals Inc.
376,Mahalia,Cuardall,1792.84,24/06/2016,STRATS Trust
377,Merl,Wemm,7867.29,19/09/2016,"Harte-Hanks, Inc."
378,Cordie,Cossar,2394.74,11/09/2017,"Tortoise MLP Fund, Inc."
379,Eb,Chisman,2588.59,14/05/2017,Central Garden & Pet Company
380,Reinaldos,Lande,7071.69,07/07/2018,Parker-Hannifin Corporation
381,Cilka,Sackler,5294.54,30/07/2017,"Teladoc, Inc."
382,Adey,Skaid,1571.94,03/12/2016,"Buckle, Inc. (The)"
383,Sophey,McAlister,5333.44,21/06/2017,CF Corporation
384,Adair,Raubheim,8521.4,28/07/2017,"Chembio Diagnostics, Inc."
385,Analise,Greetland,9201.64,23/06/2016,Capital One Financial Corporation
386,Wallie,Bromby,3862.4,09/10/2018,"Rapid7, Inc."
387,Herb,Linsley,1023.63,26/01/2018,Sify Technologies Limited
388,Inessa,Cleobury,9601.4,13/08/2016,China Rapid Finance Limited
389,Lari,Cantillion,1749.12,28/12/2017,"Superior Industries International, Inc."
390,Morey,Phateplace,4738.84,30/12/2018,Kearny Financial
391,Olly,Heyworth,9417.75,23/07/2016,"Superior Uniform Group, Inc."
392,Diena,Rubel,3048.74,27/08/2018,Chesapeake Lodging Trust
393,Lisette,Nussey,2390.34,12/04/2019,M&T Bank Corporation
394,Lark,Viles,6257.24,04/10/2016,Pennsylvania Real Estate Investment Trust
395,Freddi,Summerrell,7812.71,12/01/2017,Tekla Healthcare Opportunies Fund
396,Carlotta,Garthland,834.49,07/05/2017,Global X Guru Activist ETF
397,Stafani,Nathan,7466.4,23/07/2016,"Kirkland's, Inc."
398,Carrie,O' Quirk,9980.02,28/07/2018,CF Corporation
399,Lanae,McQuarter,8030.61,27/01/2017,NetSol Technologies Inc.
400,Xaviera,Parfett,7340.39,05/06/2016,"Level 3 Communications, Inc."
401,Gilly,Corbet,9929.0,22/01/2017,"W&T Offshore, Inc."
402,Antoinette,Hackworth,9397.96,10/08/2018,"Revlon, Inc."
403,Malissia,Gouldstone,3911.65,11/11/2018,"Banco Latinoamericano de Comercio Exterior, S.A."
404,Markos,Shoutt,4009.33,24/09/2017,Zymeworks Inc.
405,Emile,O'Halligan,9067.57,28/01/2019,Drive Shack Inc.
406,Cristen,Yole,2795.72,24/04/2017,The Spectranetics Corporation
407,Randy,Nester,6270.31,15/03/2017,"Dominion Energy, Inc."
408,Nadya,Pitkeathly,4008.33,07/11/2018,Tutor Perini Corporation
409,Lawrence,Barcke,307.59,31/07/2016,TriplePoint Venture Growth BDC Corp.
410,Teddie,Guilloud,9059.79,29/12/2017,IAC/InterActiveCorp
411,Reamonn,Jerromes,7507.42,21/02/2017,Origo Acquisition Corporation
412,Rodolph,Lemon,9130.26,10/09/2016,Western Alliance Bancorporation
413,Zenia,Longbottom,8508.34,10/06/2018,United Therapeutics Corporation
414,Mellisa,Tubridy,2188.12,06/02/2017,"Veritex Holdings, Inc."
415,Nev,Cundy,2258.1,31/01/2019,Caesars Acquisition Company
416,Chancey,Myrick,8259.07,07/05/2018,Webster Financial Corporation
417,Leoine,Cestard,9361.55,28/06/2016,Tri Continental Corporation
418,Mattie,Avard,2953.58,13/03/2017,Barclays PLC
419,Loni,Josefsohn,2303.78,03/03/2017,Darling Ingredients Inc.
420,Dane,Tenaunt,9314.98,08/11/2016,Western Asset Bond Fund
421,Ellsworth,Fitch,2061.82,22/08/2016,"SPX FLOW, Inc."
422,Ikey,MacGowing,3900.55,22/10/2017,"Miragen Therapeutics, Inc."
423,Emlynne,Bachs,7256.57,02/08/2018,BlackBerry Limited
424,Frannie,Weddup,6517.12,29/10/2017,Carlisle Companies Incorporated
425,Idelle,Chessor,4467.72,29/07/2018,Logitech International S.A.
426,Elliott,Risley,5973.63,05/12/2018,"PulteGroup, Inc."
427,Baillie,McFetrich,838.26,28/02/2018,Antero Resources Corporation
428,Regina,Oldroyde,3497.27,28/09/2016,Nuveen Insured New York Select Tax-Free Income Portfolio
429,Gunner,Florio,8247.03,03/08/2018,"Valeritas Holdings, Inc."
430,Cari,Hexum,8318.1,14/01/2017,WEX Inc.
431,Ingemar,Bagnold,9509.59,05/03/2017,Michael Kors Holdings Limited
432,Emlynn,Itzcovichch,7167.94,23/09/2018,"Cytokinetics, Incorporated"
433,Mayne,Stodart,9820.53,17/11/2016,BancFirst Corporation
434,Ephraim,Jardine,4034.25,09/01/2019,Service Corporation International
435,Zitella,Delph,6097.43,28/06/2017,Optibase Ltd.
436,Louisa,Casaroli,1048.81,18/11/2018,DTE Energy Company
437,Delano,Jiruca,1539.3,14/01/2019,Anixter International Inc.
438,Lana,Mityashin,6615.57,28/01/2017,"The First Bancshares, Inc."
439,Torrey,Kendall,7299.31,06/11/2018,PennantPark Floating Rate Capital Ltd.
440,Leyla,Rogier,6943.33,26/02/2018,Parker Drilling Company
441,Albert,Byham,924.54,08/11/2018,Liberty Interactive Corporation
442,Holt,Borg-Bartolo,5977.95,03/11/2018,DTE Energy Company
443,Candice,Twitchings,516.94,13/02/2017,InVivo Therapeutics Holdings Corp.
444,Vanya,Andersen,5594.69,24/10/2017,"Community Health Systems, Inc."
445,Arie,Veeler,8409.72,17/12/2017,Bank of America Corporation
446,Harriette,Dunniom,8389.71,07/12/2016,"Western Refining Logistics, LP"
447,Dayna,Sacks,6360.61,17/09/2017,Sears Canada Inc. 
448,Chevalier,Goode,2455.82,07/12/2017,"Chanticleer Holdings, Inc."
449,Cori,Sinfield,4583.22,18/01/2019,International Business Machines Corporation
450,Gary,Bonallack,5903.93,10/11/2018,Jensyn Acquistion Corp.
451,Idalia,Praundlin,9355.82,31/07/2018,"DSP Group, Inc."
452,Marcelline,Smurfit,774.84,25/11/2017,Actuant Corporation
453,Winfield,Faragher,4399.57,08/10/2017,"Kelly Services, Inc."
454,Aubert,Rawsthorn,1115.17,07/06/2018,Time Warner Inc.
455,Fred,Wesker,8239.84,15/04/2017,"Flex Pharma, Inc."
456,Hanny,Kiellor,4869.93,25/12/2018,Forum Merger Corporation
457,Julius,Kadwallider,5621.13,07/07/2016,Stewart Information Services Corporation
458,Alia,Overbury,8090.14,30/04/2018,"Hartford Financial Services Group, Inc. (The)"
459,Marv,Heddy,5469.38,28/12/2016,Enbridge Energy Management LLC
460,Fonzie,Lages,7996.01,17/08/2018,"Meritor, Inc."
461,Clayborne,Whight,4777.3,17/06/2017,Silver Run Acquisition Corporation II
462,Faustina,Creavan,7691.13,09/03/2017,"Cohen & Steers Total Return Realty Fund, Inc."
463,Kerrin,Treasaden,2969.22,05/07/2018,"Cellcom Israel, Ltd."
464,Sile,Berggren,4829.9,14/09/2016,China Auto Logistics Inc.
465,Marleah,Janssens,8467.44,14/02/2018,The Community Financial Corporation
466,Pascale,Le feuvre,5144.31,14/03/2018,SVB Financial Group
467,Serge,Knotton,9505.08,16/03/2017,"Carrols Restaurant Group, Inc."
468,Isabel,Mustoe,9860.61,08/05/2019,"Selective Insurance Group, Inc."
469,Brigitta,Nesby,9206.32,07/07/2017,Sussex Bancorp
470,Josiah,Heaven,3159.36,21/01/2017,KKR & Co. L.P.
471,Margalit,Geldart,2170.59,16/06/2018,Southern Company (The)
472,Zeb,Mottley,4497.29,13/11/2017,Berkshire Hathaway Inc.
473,Yancy,Blackford,6198.11,01/09/2017,"Calumet Specialty Products Partners, L.P."
474,Nehemiah,Alekseicik,8541.16,21/12/2018,"Gardner Denver Holdings, Inc."
475,Brew,Tumasian,8478.17,23/08/2018,"Crocs, Inc."
476,Killie,Hourihane,7600.73,01/07/2017,Nuveen All Cap Energy MLP Opportunities Fund
477,Cyrus,Boschmann,8106.55,09/08/2017,"Adverum Biotechnologies, Inc."
478,Elna,Crichton,4003.59,15/01/2017,Nuveen Insured New York Select Tax-Free Income Portfolio
479,Terrie,Darell,2084.58,19/05/2018,"Ohr Pharmaceuticals, Inc."
480,Christy,Comolli,1239.33,24/07/2018,Newtek Business Services Corp.
481,Nikkie,Scouse,7812.48,23/03/2017,"Cal-Maine Foods, Inc."
482,Giraud,Twyning,9197.6,02/06/2016,"GTx, Inc."
483,Gerladina,Assard,2966.37,20/12/2018,Bank of Marin Bancorp
484,Shawna,Pyott,7058.97,26/09/2016,Neptune Technologies & Bioresources Inc
485,Teddy,Beane,7648.42,13/11/2017,"Bassett Furniture Industries, Incorporated"
486,Cooper,Blandamere,7199.56,31/08/2016,Helios and Matheson Analytics Inc
487,Hunt,Jobern,4261.09,09/10/2018,"Stag Industrial, Inc."
488,Jenny,Boorne,1070.67,27/05/2016,"Yext, Inc."
489,Dorine,De Paepe,3430.99,06/02/2018,Apartment Investment and Management Company
490,Hubey,Delacourt,8222.84,04/12/2017,"Eleven Biotherapeutics, Inc."
491,Chery,Guilford,7738.57,13/12/2016,Alere Inc.
492,Melonie,Eric,7959.57,25/10/2016,Novadaq Technologies Inc
493,Corbet,Manueau,9907.0,27/11/2018,DDR Corp.
494,Willie,Badsworth,2258.18,14/10/2017,KKR & Co. L.P.
495,Olympe,Geake,8626.75,21/03/2018,MFS Municipal Income Trust
496,Minta,Cockitt,7672.7,05/12/2016,"Prudential Financial, Inc."
497,Lorain,Willoughey,2763.94,01/11/2018,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2
498,Bellina,Kubecka,6334.68,13/10/2016,"Raymond James Financial, Inc."
499,Hamel,Bonnefin,1839.81,15/01/2017,Capella Education Company
500,Danya,Giacobbo,9297.36,22/10/2018,Resource Capital Corp.
501,Olly,Abrams,9883.79,04/01/2017,"Citizens Community Bancorp, Inc."
502,Jerald,Spanton,2159.15,26/07/2017,PPlus Trust
503,Alair,Corteis,3764.89,13/07/2018,Sempra Energy
504,Megen,Cumbers,947.91,10/11/2018,"Gevo, Inc."
505,Kimberlee,Moffet,4700.47,09/08/2017,RXi Pharmaceuticals Corporation
506,Dione,Di Iorio,9766.25,28/09/2018,Brookfield Renewable Partners L.P.
507,Percival,Tellenbrok,2110.5,13/08/2017,"Bancorp 34, Inc."
508,Manfred,Bruntje,2055.43,30/05/2018,Ralph Lauren Corporation
509,Antonino,Solly,9288.51,06/01/2017,Barings Corporate Investors
510,Lorant,McGarrahan,7835.59,28/04/2017,"Ohr Pharmaceuticals, Inc."
511,Clive,Reuven,601.45,25/02/2017,Deckers Outdoor Corporation
512,Bryna,Illidge,3456.93,15/05/2017,"Invuity, Inc."
513,Odessa,Drewett,9626.36,03/11/2016,Inpixon 
514,Northrop,Towell,1444.05,10/10/2018,"Werner Enterprises, Inc."
515,Drusie,Khristyukhin,4277.39,29/07/2018,PACCAR Inc.
516,Culver,Allery,6405.15,27/03/2019,Fair Isaac Corporation
517,Timoteo,Colson,5424.33,08/04/2017,"Cardinal Health, Inc."
518,Ginnie,Simeons,2315.47,18/05/2018,BB&T Corporation
519,Fanya,Habershaw,1029.54,09/07/2018,Integer Holdings Corporation
520,Kaylee,Aujouanet,5858.91,21/09/2016,First Trust Hong Kong AlphaDEX Fund
521,Annalee,Snoxill,9738.15,15/01/2018,Woori Bank
522,Gwendolen,Gut,5479.0,22/10/2017,"Meta Financial Group, Inc."
523,Norton,Narey,1692.32,30/12/2017,"Flex Pharma, Inc."
524,Damaris,Stearn,6084.94,16/12/2016,"Blackrock MuniHoldings Fund II, Inc."
525,Conni,Van der Merwe,2275.17,17/12/2018,VictoryShares US 500 Volatility Wtd ETF
526,Jemmy,Falconer-Taylor,162.93,28/05/2017,Vanguard Short-Term Government ETF
527,Roxine,Leathart,9689.5,11/10/2017,RLJ Lodging Trust
528,Ernst,Rennison,4555.76,23/01/2019,"NextEra Energy, Inc."
529,Dorthea,Alexsandrovich,709.42,28/01/2017,John Hancock Preferred Income Fund
530,Lorne,Berthomieu,2302.72,25/07/2018,Intercontinental Hotels Group
531,Paton,Hardwich,8605.22,07/03/2017,"StarTek, Inc."
532,Elwin,Gravie,9556.43,22/09/2018,"TPG Specialty Lending, Inc."
533,Far,Forstall,9497.59,09/06/2018,"Stag Industrial, Inc."
534,Nola,Finnick,9782.17,01/10/2018,Hersha Hospitality Trust
535,Tedi,Sahnow,1118.66,12/10/2017,"Haverty Furniture Companies, Inc."
536,Magdalene,Salmon,2425.47,30/01/2018,General Dynamics Corporation
537,Jorrie,Le Conte,3525.22,19/01/2017,Future FinTech Group Inc.
538,Franny,Fawloe,1828.38,22/12/2018,"Monster Digital, Inc."
539,Luis,Belfrage,7671.91,23/06/2016,"Royal Bancshares of Pennsylvania, Inc."
540,Claudianus,Oldcote,4651.94,23/03/2019,"Pretium Resources, Inc."
541,Yorke,Benedyktowicz,181.94,23/01/2019,"Forterra, Inc."
542,Wallie,Jaxon,9147.27,26/10/2018,Lifevantage Corporation
543,Willyt,Gregol,9204.19,17/09/2017,iFresh Inc.
544,Lilas,Matushenko,2166.8,09/08/2017,Insight Select Income Fund
545,Almeta,Mound,4193.82,21/04/2019,CarMax Inc
546,Andromache,Piccop,6513.98,22/06/2017,EPR Properties
547,Pierce,Pendlenton,1692.83,20/05/2019,Marathon Petroleum Corporation
548,Silva,Lazare,7284.72,14/07/2017,TriCo Bancshares
549,Konrad,Accum,2567.39,08/09/2016,Abraxas Petroleum Corporation
550,Linnet,Tuer,9095.73,12/07/2017,"Mid-America Apartment Communities, Inc."
551,Cicely,Kegg,9566.08,23/12/2018,Raytheon Company
552,Sunny,Bruckmann,7609.97,16/12/2017,Arch Capital Group Ltd.
553,Patrice,Copping,1043.5,30/11/2018,"Hamilton Bancorp, Inc."
554,Cathee,Frick,5902.61,12/01/2018,Harmony Merger Corp.
555,Bucky,Roma,3556.46,02/11/2018,"Columbia Banking System, Inc."
556,Lynna,Evamy,5426.17,22/09/2018,Triton International Limited
557,Marty,Blundan,8909.48,16/12/2017,ConocoPhillips
558,Sandi,Bertouloume,3036.22,26/11/2016,"On Deck Capital, Inc."
559,Belita,Allewell,7644.23,18/08/2018,"Illumina, Inc."
560,Lyssa,Growden,8658.88,07/06/2018,"Century Communities, Inc."
561,Aline,Baake,9029.7,06/01/2017,Eaton Vance Tax-Advantaged Global Dividend Income Fund
562,Kelsey,Gooble,1161.97,17/06/2017,"Micronet Enertec Technologies, Inc."
563,Jaquelyn,Kepe,7598.63,30/03/2019,"Ekso Bionics Holdings, Inc."
564,Taryn,Antliff,8866.42,12/02/2019,Capital Bank Financial Corp.
565,Cissy,Writtle,1481.85,30/09/2018,"Blue Buffalo Pet Products, Inc."
566,Hadrian,Inman,8321.36,10/10/2018,Clifton Bancorp Inc.
567,Babbie,Raftery,4417.61,09/02/2017,"Social Reality, Inc."
568,Gabbie,Cavalier,8851.51,30/01/2018,"Under Armour, Inc."
569,Debbie,Gothup,5341.03,17/12/2018,Merus Labs International Inc.
570,Antonetta,Elsby,7690.62,26/04/2019,Pangaea Logistics Solutions Ltd.
571,Duffy,Wingate,8267.81,30/09/2016,"TerraForm Global, Inc."
572,Bary,Castaner,4089.79,22/09/2016,Select Comfort Corporation
573,Guenevere,Ferronel,3161.72,31/07/2016,Resolute Energy Corporation
574,Lynn,Duerdin,9675.02,28/02/2018,"China Customer Relations Centers, Inc."
575,Shena,Eles,7005.26,28/08/2017,Bruker Corporation
576,Kirsti,Fronczak,9621.55,10/11/2016,Nuveen High Income December 2019 Target Term Fund
577,Teddi,Kerley,615.14,18/08/2018,"OpGen, Inc."
578,Felisha,Gellett,3317.58,06/01/2017,InfoSonics Corp
579,Jenny,Peppett,1035.27,18/03/2017,"AtriCure, Inc."
580,Ax,Ellershaw,5913.91,23/12/2017,Flowserve Corporation
581,Nert,Crookall,6905.58,13/07/2017,Paylocity Holding Corporation
582,Marie-ann,Kendell,6546.81,06/07/2018,"DWS High Income Opportunities Fund, Inc."
583,Lorianna,Botfield,2463.26,27/10/2017,Vermilion Energy Inc.
584,Emmett,Pairpoint,3563.47,12/07/2016,Alibaba Group Holding Limited
585,Vilhelmina,Tassel,3556.07,06/09/2017,CF Corporation
586,Nickie,Bootman,1057.45,30/03/2018,"Kandi Technologies Group, Inc."
587,Cindy,Boardman,3317.44,20/03/2018,"Ominto, Inc."
588,Allys,McRobbie,3927.51,16/03/2018,Harmony Gold Mining Company Limited
589,Gene,Burdfield,7374.52,15/06/2017,"Vertex Energy, Inc"
590,Raeann,Chismon,1613.21,08/03/2019,Sharps Compliance Corp
591,Vittoria,Casin,3608.2,14/04/2018,Numerex Corp.
592,Jessee,Shoosmith,1061.39,03/11/2018,"Black Knight Financial Services, Inc."
593,Harley,Housley,2331.84,11/06/2018,"Eagle Pharmaceuticals, Inc."
594,Olimpia,Jowling,8695.91,30/10/2017,CPFL Energia S.A.
595,Wynn,Hall-Gough,5233.02,25/07/2018,PowerShares Multi-Strategy Alternative Portfolio
596,Hy,Paroni,874.61,01/04/2018,"PennTex Midstream Partners, LP"
597,Job,Mabe,7629.73,10/08/2018,National General Holdings Corp
598,Renault,Matejovsky,5987.77,09/01/2017,DAVIDsTEA Inc.
599,Roma,Marklund,8680.74,04/02/2017,"Hawaiian Electric Industries, Inc."
600,Janaya,Tumber,5733.17,05/05/2019,Intel Corporation
601,Fedora,Carlill,8407.79,09/04/2017,Stewardship Financial Corp
602,Emyle,D'eye,6896.56,03/04/2019,Corning Incorporated
603,Jamie,Perse,7871.74,23/01/2019,Sierra Bancorp
604,Gray,Nuzzi,1120.43,05/09/2017,Mid Penn Bancorp
605,Marilyn,Casini,829.84,02/10/2017,The First of Long Island Corporation
606,Esdras,Tatchell,5506.33,15/07/2017,"Blackrock MuniYield California Insured Fund, Inc."
607,Etta,Simionato,702.67,21/11/2016,Louisiana-Pacific Corporation
608,Mill,Kohter,3171.23,26/10/2016,First Trust Taiwan AlphaDEX Fund
609,Ashely,Behnecke,1483.45,08/02/2017,International Bancshares Corporation
610,Hobart,Proudlock,278.03,20/11/2016,Gladstone Capital Corporation
611,Almeda,Delwater,6532.12,23/05/2018,"FlexShopper, Inc."
612,Stanly,Schleicher,5247.72,12/02/2019,"Universal Logistics Holdings, Inc."
613,Lorens,Cahalin,5245.8,26/07/2018,"Cardinal Health, Inc."
614,Nata,Palmby,8294.44,04/04/2017,American Equity Investment Life Holding Company
615,Parsifal,Aymerich,1741.42,12/08/2017,"Taubman Centers, Inc."
616,Adolpho,Brauninger,1000.49,22/03/2018,DXC Technology Company
617,Olive,Jamot,5388.99,22/05/2018,Robert Half International Inc.
618,Susanetta,George,7781.06,08/10/2017,"Arrow Electronics, Inc."
619,Elga,Ferron,5666.36,25/09/2017,Moog Inc.
620,Augustin,Sleightholm,9153.25,29/10/2017,Banco Santander Brasil SA
621,Bentlee,Vance,2857.29,04/03/2019,VictoryShares US 500 Volatility Wtd ETF
622,Lezley,Elt,1180.25,29/08/2018,"Smart Sand, Inc."
623,Gonzales,McCloughlin,3764.76,05/01/2017,Pampa Energia S.A.
624,Stanfield,Devons,1940.55,07/07/2018,City Holding Company
625,Alick,Tizzard,362.36,03/12/2018,Xerox Corporation
626,Berget,Bourthouloume,1122.2,26/08/2016,HP Inc.
627,Dominica,Drepp,7325.92,10/01/2018,Teleflex Incorporated
628,Daisi,Bute,3333.7,16/01/2019,First Trust SSI Strategic Convertible Securities ETF
629,Novelia,Baynham,7348.18,08/02/2018,Aegion Corp
630,Vin,Hoyt,3840.6,09/11/2017,Yirendai Ltd.
631,Victoir,Milstead,6842.47,28/06/2017,Grupo Aval Acciones y Valores S.A.
632,Christoffer,Chetwind,2875.8,27/09/2017,"A V Homes, Inc."
633,Vanessa,Yurocjhin,3504.55,19/04/2019,Southern California Edison Company
634,Hedy,Clinnick,6885.3,30/05/2016,Monmouth Real Estate Investment Corporation
635,Iggie,Menichini,3838.82,05/03/2019,Canadian National Railway Company
636,Meyer,McWaters,4138.81,17/08/2017,"Haynes International, Inc."
637,Marten,Swinyard,1072.02,16/07/2017,Curtiss-Wright Corporation
638,Coreen,Trynor,5205.71,21/05/2019,"Synthetic Fixed-Income Securities, Inc."
639,Pavia,Weatherell,6118.91,25/04/2019,General Finance Corporation
640,Carmelita,Praton,8749.79,02/06/2017,"Thermon Group Holdings, Inc."
641,Dud,Lefort,7220.88,04/06/2016,VelocityShares 3x Long Silver ETN
642,Oberon,Baribal,6742.75,07/10/2016,Intercontinental Exchange Inc.
643,Pieter,Standering,1998.35,04/04/2017,American Water Works
644,Benny,Zwicker,6260.08,21/03/2019,Eldorado Gold Corporation
645,Rickie,Malthouse,3100.49,25/10/2016,Southern Copper Corporation
646,Nellie,Fruser,8977.87,20/02/2017,"Ocean Bio-Chem, Inc."
647,Hodge,Le Frank,3459.21,19/09/2018,Vornado Realty Trust
648,Fanni,Kryszkiecicz,2797.1,30/05/2018,China Eastern Airlines Corporation Ltd.
649,Deedee,Wrench,1685.0,22/07/2016,Stifel Financial Corporation
650,Carlin,Fitzsimons,5120.5,18/08/2017,Tutor Perini Corporation
651,Ray,Jeenes,3081.76,05/03/2017,BlackRock Income Trust Inc. (The)
652,Caz,Parish,2764.91,18/03/2019,"The Michaels Companies, Inc."
653,Carey,Tebbett,7872.64,08/08/2018,"ConnectOne Bancorp, Inc."
654,Ulrika,McCarty,2989.49,30/06/2017,"A-Mark Precious Metals, Inc."
655,Godfree,Sprull,3367.3,14/04/2019,Citigroup Inc.
656,Aleksandr,Goodband,1397.48,17/12/2018,CABCO Series 2004-101 Trust
657,Enrica,Maciocia,7081.27,27/04/2018,"Roka Bioscience, Inc."
658,Ricky,Whiles,8718.36,01/01/2019,CIT Group Inc (DEL)
659,Olympia,Braywood,3646.64,21/01/2019,Boardwalk Pipeline Partners L.P.
660,Ivette,Lazenbury,3992.78,30/04/2019,"support.com, Inc."
661,Nanine,Lalley,7401.39,29/11/2017,"SunTrust Banks, Inc."
662,Berkley,Basham,3876.53,29/11/2016,Ellington Financial LLC
663,Ray,Bevans,2521.04,15/03/2018,Global Medical REIT Inc.
664,Avery,Polgreen,9551.29,22/02/2017,"Genomic Health, Inc."
665,Peggy,Pellington,4092.01,13/08/2017,Urstadt Biddle Properties Inc.
666,Saba,Ericssen,6271.65,16/10/2016,Dominion Diamond Corporation
667,Theobald,Tunaclift,4173.74,31/05/2017,The Joint Corp.
668,Mela,Hetterich,2317.21,13/12/2016,Western Asset Variable Rate Strategic Fund Inc.
669,Luise,Hanselmann,565.21,15/10/2017,Array BioPharma Inc.
670,Leigh,Siddele,8066.56,01/08/2018,Robert Half International Inc.
671,Jerrie,Duff,5950.49,15/03/2018,Nuveen Build America Bond Opportunity Fund
672,Hayes,Mumby,8453.19,07/04/2018,"Flagstar Bancorp, Inc."
673,Bridie,Dillingham,1213.29,22/05/2017,Six Flags Entertainment Corporation New
674,Ashla,Feria,6254.81,05/06/2017,Advanced Accelerator Applications S.A.
675,Lamond,Medcalfe,7664.81,29/03/2017,"CSS Industries, Inc."
676,Jephthah,Drakes,9454.57,21/02/2018,"RealPage, Inc."
677,Bail,Abramino,4985.18,14/05/2018,BioSpecifics Technologies Corp
678,Carine,MacNucator,3969.96,28/01/2019,"NextEra Energy, Inc."
679,Atlante,Fivey,9553.9,21/06/2017,"Prudential Global Short Duration High Yield Fund, Inc."
680,Tabor,Guichard,1502.15,30/06/2018,Ashford Hospitality Trust Inc
681,Kerrie,Stribbling,8553.2,26/02/2018,"Keryx Biopharmaceuticals, Inc."
682,Keely,Couvet,3715.33,07/06/2016,Turtle Beach Corporation
683,Axel,Troni,1742.14,26/08/2017,FIRST REPUBLIC BANK
684,Friedrich,Wattisham,9349.61,13/08/2017,Genpact Limited
685,Reynard,Sarver,9914.35,15/11/2017,"Protagonist Therapeutics, Inc."
686,Gloriane,Bastone,2992.56,31/12/2017,Radware Ltd.
687,Carmelia,Schops,8995.35,29/09/2017,Allstate Corporation (The)
688,Willamina,Feighry,6719.97,21/08/2017,Costamare Inc.
689,Keene,Langran,3796.2,05/08/2016,Allegheny Technologies Incorporated
690,Alix,Kalvin,2289.63,14/05/2017,"Great Elm Capital Group, Inc. "
691,Garwin,Blasius,3502.38,31/12/2018,A.H. Belo Corporation
692,Geralda,Jahnig,175.02,28/02/2018,Landmark Infrastructure Partners LP
693,Holt,Grindle,5696.06,26/05/2018,Mechel PAO
694,Silvia,Bowkett,1247.79,28/02/2019,iShares S&P Emerging Markets Infrastructure Index Fund
695,Wilhelmine,Guilloux,6037.15,11/10/2018,Nortech Systems Incorporated
696,Micheil,Delap,6824.47,06/09/2016,PowerShares S&P SmallCap Energy Portfolio
697,Claudian,Latchford,9726.87,10/07/2018,WashingtonFirst Bankshares Inc
698,Fara,Collens,5044.22,07/06/2018,"Western Refining Logistics, LP"
699,Delmore,Pietri,619.81,23/11/2018,"HRG Group, Inc."
700,Raine,Mussolini,7026.49,28/03/2017,Canadian Imperial Bank of Commerce
701,Vernon,De la Yglesia,8169.65,17/03/2017,"KVH Industries, Inc."
702,Jackelyn,Brinsden,2281.67,28/04/2019,"SunOpta, Inc."
703,Penny,Denison,4950.5,08/11/2016,DDR Corp.
704,Odie,Battye,7062.99,28/04/2017,"Avon Products, Inc."
705,Shellysheldon,Ciani,9439.46,30/08/2017,UMB Financial Corporation
706,Wren,MacKowle,6358.76,05/09/2018,Christopher & Banks Corporation
707,Nadia,Eadmead,5056.04,03/01/2017,iRobot Corporation
708,Grover,Wayte,4775.77,06/06/2016,AllianzGI Convertible & Income Fund II
709,Nevins,Lindborg,9297.58,28/06/2018,"Twenty-First Century Fox, Inc."
710,Alfonso,Pirazzi,2252.04,13/05/2018,ACNB Corporation
711,Winni,Speeding,6422.6,28/03/2017,"Ellie Mae, Inc."
712,Heywood,Kornalik,1374.76,30/03/2017,"Rennova Health, Inc."
713,Binni,Matonin,9851.69,12/07/2017,"Post Holdings, Inc."
714,Hedwiga,Rosser,8059.3,30/10/2016,BalckRock Taxable Municipal Bond Trust
715,Jilli,Benediktsson,9210.49,28/07/2016,"First Solar, Inc."
716,Norine,Grinston,6290.76,26/06/2017,"Oxford Industries, Inc."
717,Montgomery,Lyles,1256.0,23/04/2018,"Quanta Services, Inc."
718,Bethena,Bartoletti,8629.13,05/11/2016,"National Security Group, Inc."
719,Brenda,Schole,6327.26,19/02/2017,"Empire Resorts, Inc."
720,Sydelle,Tieman,5748.78,07/12/2018,Harmony Merger Corp.
721,Constance,Cosgrive,6084.97,28/04/2018,CRISPR Therapeutics AG
722,Joey,Snead,8425.58,08/03/2017,TechnipFMC plc
723,Jilly,Lints,3314.88,10/06/2018,Axis Capital Holdings Limited
724,Rozamond,Fowlestone,9211.08,04/06/2017,"Northwest Bancshares, Inc."
725,Oralle,Limeburn,258.89,10/04/2018,"Sunworks, Inc."
726,Guinevere,Burgan,8007.77,22/11/2017,"Jason Industries, Inc."
727,Alisha,Ellaman,4593.4,12/09/2018,Big 5 Sporting Goods Corporation
728,Austina,Treweela,8982.15,11/05/2019,Global X SuperDividend Alternatives ETF
